"id","year","cntry","income","loginc","weights","Father_Edu","Mother_Edu","Sex","Birth_Area","Religion"
1722,2011,"NPL",6433.33571387014,11.7620800220227,594.671020507812,2,1,0,1,1
1723,2011,"NPL",2800.67951000026,10.9114454729361,456.523651123047,1,1,0,1,2
1724,2011,"NPL",3649.69528819459,11.1956564853198,1145.50476074219,1,1,0,1,1
1725,2011,"NPL",2186.97118691446,10.6543903513957,1095.82861328125,1,1,1,1,1
1726,2011,"NPL",2171.08655539283,10.5405184888569,1095.82849121094,1,1,1,1,4
1727,2011,"NPL",1825.92436201985,10.4739591430391,1095.82849121094,1,1,1,1,1
1728,2011,"NPL",7383.48472822638,11.8886269998727,456.523620605469,1,2,1,1,1
1729,2011,"NPL",1936.69426876508,10.556163252623,1145.50476074219,1,1,0,1,1
1730,2011,"NPL",3523.24397501549,11.1379443800406,1145.50476074219,1,1,0,1,2
1731,2011,"NPL",1282.74586245467,10.1306231251199,436.725860595703,2,1,0,1,1
1732,2011,"NPL",414.24110047306,9.01863399654759,938.489685058594,1,1,0,5,2
1733,2011,"NPL",2236.98225713178,10.683729439947,456.523620605469,2,2,1,5,1
1734,2011,"NPL",3917.05205888539,11.2523179897777,436.725860595703,1,1,0,5,2
1735,2011,"NPL",1208.21885018192,10.0826241320342,938.48974609375,1,1,0,5,5
1736,2011,"NPL",268.133090781685,8.55564587063194,938.489685058594,1,1,0,5,1
1737,2011,"NPL",962.103254263476,9.74866279373052,938.48974609375,1,1,0,5,1
1738,2011,"NPL",919.354841699151,9.78778967053664,709.344116210938,1,1,0,5,1
1739,2011,"NPL",601.70007786494,9.39302071841112,938.489685058594,1,1,1,5,1
1740,2011,"NPL",1471.24218531085,10.2647087569962,980.815612792969,1,1,0,5,1
1741,2011,"NPL",986.33580398636,9.82790673561542,938.489685058594,1,1,1,5,2
1742,2011,"NPL",2356.20044959534,10.6443466375361,1134.33850097656,1,1,0,5,1
1743,2011,"NPL",941.751073717565,9.78165085370163,980.815612792969,1,1,0,5,2
1744,2011,"NPL",1969.4880823151,10.5496464367839,980.815612792969,1,1,1,5,1
1745,2011,"NPL",1819.75962149939,10.2863306069545,980.815612792969,1,1,1,5,1
1746,2011,"NPL",3543.97902892557,11.1468702551919,1608.75610351562,2,1,0,5,1
1747,2011,"NPL",2236.98225713178,10.683729439947,456.523620605469,2,2,0,5,1
1748,2011,"NPL",1617.98772330959,10.372694314086,980.815612792969,1,1,0,5,1
1749,2011,"NPL",2996.43073550101,10.9926025436694,980.815612792969,1,1,1,5,1
1750,2011,"NPL",1059.19024562239,9.93912483677742,1185.76062011719,1,1,0,5,1
1751,2011,"NPL",1403.84691469625,10.2359082490258,980.815612792969,2,1,0,5,1
1752,2011,"NPL",576.416306380947,9.34966171953476,981.033569335938,1,1,0,5,1
1753,2011,"NPL",4273.54187414425,11.3127168849385,456.523620605469,1,1,1,5,2
1754,2011,"NPL",4912.65151052033,11.4385026718451,709.186584472656,4,1,0,5,1
1755,2011,"NPL",1466.80800870382,10.2647087569962,980.815612792969,2,1,1,5,1
1756,2011,"NPL",3561.90649955949,11.1693755953824,1406.564453125,1,2,0,5,1
1757,2011,"NPL",4053.29763020651,11.2360844156963,456.422241210938,4,1,1,5,1
1758,2011,"NPL",613.596026065105,9.27687222447455,1406.25207519531,1,1,0,5,1
1759,2011,"NPL",248.817920240037,8.43444960893567,938.489685058594,1,1,0,5,2
1760,2011,"NPL",3320.43177281536,11.0603687493282,436.725891113281,2,1,0,5,1
1761,2011,"NPL",472.317214267455,9.11810005500688,980.815612792969,1,1,1,5,1
1762,2011,"NPL",601.70007786494,9.39302071841112,938.489685058594,1,1,0,5,1
1763,2011,"NPL",4399.64388985261,11.3568489616885,980.815612792969,1,1,1,5,1
1764,2011,"NPL",1649.7742770592,10.360912399575,456.422271728516,3,1,0,5,1
1765,2011,"NPL",413.79570662364,9.01863399654759,938.489685058594,1,1,1,5,2
1766,2011,"NPL",3958.28358389038,11.2360844156963,456.422241210938,4,1,0,5,1
1767,2011,"NPL",268.145130357003,8.55564587063194,938.489685058594,1,1,0,5,1
1768,2011,"NPL",2097.34135330546,10.4981946602828,456.422241210938,1,1,0,5,1
1769,2011,"NPL",158.083524559718,8.0505693782842,980.815612792969,1,1,1,5,1
1770,2011,"NPL",488.551230050412,8.99914473691065,980.815612792969,1,1,0,5,1
1771,2011,"NPL",361.155948077185,8.84177543380076,980.815612792969,1,1,1,5,1
1772,2011,"NPL",2606.22074001721,10.7775593999695,938.48974609375,1,1,1,5,1
1773,2011,"NPL",3074.90648138211,11.0238613329858,292.992340087891,4,1,1,5,4
1774,2011,"NPL",1220.24144639554,9.9565728859179,980.815612792969,1,1,1,5,1
1775,2011,"NPL",3669.02122684322,11.1718426157913,1134.33850097656,2,1,0,5,1
1776,2011,"NPL",1120.04836677511,10.0027531563035,980.815612792969,3,1,0,5,1
1777,2011,"NPL",5491.94002871911,11.5877044578869,1406.56433105469,1,1,0,5,1
1778,2011,"NPL",888.775127424133,9.7464598521821,980.815612792969,1,1,0,5,1
1779,2011,"NPL",2405.16449196639,10.7775593999695,938.48974609375,1,1,0,5,1
1780,2011,"NPL",252.43763329205,8.45450202714311,938.489685058594,1,1,1,5,2
1781,2011,"NPL",248.817920240037,8.43444960893567,938.489685058594,1,1,0,5,2
1782,2011,"NPL",6841.46385639513,11.7912538545644,456.523620605469,4,1,0,5,1
1783,2011,"NPL",1669.41531690623,10.372694314086,980.815612792969,1,1,1,5,1
1784,2011,"NPL",161.250187725063,8.0505693782842,980.815612792969,1,1,0,5,1
1785,2011,"NPL",1021.91708929833,9.86830798791851,980.815612792969,1,1,0,5,1
1786,2011,"NPL",777.600104303452,9.64193398986041,938.489685058594,1,1,0,5,1
1787,2011,"NPL",352.532155196043,8.84177543380076,980.815612792969,1,1,0,5,1
1788,2011,"NPL",444.650245724141,9.03616035484616,980.815612792969,1,1,0,5,1
1789,2011,"NPL",1990.57706525542,10.566986810257,938.489685058594,1,1,0,5,1
1790,2011,"NPL",4224.07034521068,11.3127168849385,456.523620605469,1,1,0,5,2
1791,2011,"NPL",2564.21595148885,10.6991768998335,1608.75610351562,1,1,0,5,1
1792,2011,"NPL",868.907335837326,9.7464598521821,980.815612792969,1,1,0,5,1
1793,2011,"NPL",986.33580398636,9.82790673561542,938.489685058594,1,1,0,5,2
1794,2011,"NPL",1927.43997727139,10.5496464367839,980.815612792969,1,1,0,5,1
1795,2011,"NPL",4020.71770777929,11.1787567158615,709.1865234375,1,1,1,5,1
1796,2011,"NPL",424.56628672026,9.04325396996367,980.815612792969,1,1,0,5,1
1797,2011,"NPL",1724.58553057946,10.2863306069545,980.815612792969,1,1,0,5,1
1798,2011,"NPL",19270.6487109561,12.8371848351706,456.523620605469,2,1,1,5,1
1799,2011,"NPL",1101.08230194426,9.88358990183222,1345.56689453125,1,1,1,5,1
1800,2011,"NPL",624.307515118269,9.41589771964304,980.815612792969,1,1,0,5,1
1801,2011,"NPL",2133.12371441292,10.4989312954699,621.49072265625,1,1,0,5,1
1802,2011,"NPL",882.132566325353,9.7464598521821,980.815612792969,1,1,1,5,1
1803,2011,"NPL",1227.34927179313,10.0864769201229,1609.11352539062,1,1,0,5,1
1804,2011,"NPL",1001.4751332813,9.78165085370163,980.815612792969,1,1,1,5,2
1805,2011,"NPL",275.000667312629,8.55564587063194,938.489685058594,1,1,1,5,1
1806,2011,"NPL",5407.43924643569,11.5631431811308,436.725860595703,1,1,1,5,2
1807,2011,"NPL",843.899406539851,9.73150788727925,981.033508300781,1,1,0,5,1
1808,2011,"NPL",1680.65450595097,10.360912399575,456.422271728516,2,2,0,5,1
1809,2011,"NPL",2814.75033970606,10.9218835073474,1134.33850097656,2,1,1,5,1
1810,2011,"NPL",2389.24104884196,10.7223501666476,1609.11352539062,1,1,0,5,1
1811,2011,"NPL",1862.3271940692,10.5088368242178,1406.564453125,1,1,0,5,1
1812,2011,"NPL",524.211576677443,9.24115003508852,938.48974609375,1,1,0,5,1
1813,2011,"NPL",11950.6555410303,12.327413759222,709.344055175781,4,2,1,5,1
1814,2011,"NPL",242.350377905954,8.45450202714311,938.489685058594,1,1,0,5,2
1815,2011,"NPL",4897.10411825111,11.4896568380309,456.523620605469,2,2,1,5,1
1816,2011,"NPL",255.013560049186,8.43444960893567,938.489685058594,1,1,1,5,2
1817,2011,"NPL",6005.67751451137,11.657025808944,678.582458496094,1,1,1,5,1
1818,2011,"NPL",3765.93126706606,11.1862160377536,709.1865234375,1,1,0,5,1
1819,2011,"NPL",620.283180846181,9.41589771964304,980.815612792969,1,1,1,5,1
1820,2011,"NPL",1105.84706814276,9.9565728859179,980.815612792969,2,1,0,5,1
1821,2011,"NPL",520.832468525192,9.24115003508852,938.48974609375,2,1,1,5,1
1822,2011,"NPL",3899.65930750508,11.2524261271122,436.725860595703,4,2,1,5,1
1823,2011,"NPL",2942.93083402655,10.943776844792,980.815612792969,1,1,0,5,1
1824,2011,"NPL",1921.77352157952,10.4787319717972,980.815612792969,1,1,0,5,1
1825,2011,"NPL",1999.9669316189,10.5865843972426,456.523620605469,1,1,0,5,1
1826,2011,"NPL",5037.95833939714,11.5040108475807,456.523620605469,4,2,1,5,1
1827,2011,"NPL",2221.07947804004,10.6538988107382,980.815612792969,1,1,0,5,1
1828,2011,"NPL",433.565486469994,9.03616035484616,980.815612792969,1,1,0,5,1
1829,2011,"NPL",600.240980388832,9.27687222447455,1406.25207519531,1,1,1,5,1
1830,2011,"NPL",1924.21060845151,10.5479695611148,456.422241210938,1,1,1,5,1
1831,2011,"NPL",3423.39772142327,11.1150564334837,456.422241210938,4,1,1,5,1
1832,2011,"NPL",1834.57764136394,10.4787319717972,980.815612792969,1,1,0,5,1
1833,2011,"NPL",4939.4277559862,11.493959158173,436.725891113281,1,1,0,5,1
1834,2011,"NPL",1999.9669316189,10.5865843972426,456.523620605469,1,1,1,5,1
1835,2011,"NPL",10910.3638993753,12.2864051384355,678.582458496094,1,2,1,5,1
1836,2011,"NPL",1059.82775419106,9.88358990183222,1345.56689453125,1,1,0,5,1
1837,2011,"NPL",1159.9637719005,9.99976317743085,981.033508300781,1,1,1,5,2
1838,2011,"NPL",4923.49210047081,11.493959158173,436.725891113281,1,1,1,5,1
1839,2011,"NPL",12181.1877531144,12.3933696557646,621.49072265625,1,1,1,5,1
1840,2011,"NPL",3371.97986949415,11.0465931550026,938.489685058594,1,1,1,5,1
1841,2011,"NPL",2870.23973454628,10.943776844792,980.815612792969,1,1,1,5,1
1842,2011,"NPL",3082.86332518361,11.0238613329858,292.992340087891,4,1,1,5,4
1843,2011,"NPL",945.051217846363,9.82790673561542,938.489685058594,1,1,0,5,2
1844,2011,"NPL",3539.90216954748,11.1631665057381,456.523620605469,4,1,1,5,1
1845,2011,"NPL",2055.17126456796,10.566986810257,938.489685058594,1,1,1,5,1
1846,2011,"NPL",272.445851018887,8.55564587063194,938.489685058594,1,1,0,5,1
1847,2011,"NPL",2148.86070837434,10.6564747334521,456.422241210938,2,1,0,5,1
1848,2011,"NPL",3237.23759015653,11.0465931550026,938.489685058594,1,1,0,5,1
1849,2011,"NPL",468.965861503166,9.11810005500688,980.815612792969,1,1,0,5,1
1850,2011,"NPL",2032.05111373152,10.278021459136,980.815612792969,1,1,0,5,1
1851,2011,"NPL",1568.0475823244,10.3012641779472,980.815612792969,1,1,0,5,1
1852,2011,"NPL",863.692623136924,9.74866279373052,938.48974609375,1,1,0,5,1
1853,2011,"NPL",1434.16513272062,10.2359082490258,980.815612792969,1,1,1,5,1
1854,2011,"NPL",5647.57415940732,11.6205788149172,1134.33850097656,4,1,1,5,1
1855,2011,"NPL",347.215891318178,8.81410915765979,938.48974609375,2,1,1,5,1
1856,2011,"NPL",1939.14278665086,10.5574267310286,981.033508300781,1,1,0,5,1
1857,2011,"NPL",1491.87385704919,10.3012641779472,980.815612792969,1,1,1,5,1
1858,2011,"NPL",3573.28193585918,11.1201733365387,1357.16491699219,1,1,1,5,5
1859,2011,"NPL",1068.03385405191,9.92178070569998,980.815612792969,1,1,0,5,1
1860,2011,"NPL",776.463318055929,9.64219524984697,980.815612792969,2,1,0,5,1
1861,2011,"NPL",4914.27539435767,11.4927243569815,938.489685058594,1,1,1,5,2
1862,2011,"NPL",1271.57426990176,10.0768093516245,981.033508300781,2,1,1,5,1
1863,2011,"NPL",1895.28599937641,10.4907441542209,292.992340087891,1,1,1,5,1
1864,2011,"NPL",308.807394305144,8.72014320232494,980.815612792969,1,1,0,5,1
1865,2011,"NPL",1984.87104349102,10.5574267310286,981.033508300781,1,1,0,5,1
1866,2011,"NPL",2829.47763440821,10.9217122529493,938.489685058594,2,1,0,5,4
1867,2011,"NPL",1006.49546466143,9.89345310472146,938.48974609375,1,1,0,5,4
1868,2011,"NPL",4914.24196214804,11.4927243569815,938.489685058594,1,1,0,5,2
1869,2011,"NPL",716.766023504248,9.56693528423257,938.489685058594,1,1,1,5,1
1870,2011,"NPL",1199.14430607279,10.0768093516245,981.033508300781,2,1,1,5,1
1871,2011,"NPL",1536.51368480924,10.3285834237258,981.033569335938,1,1,1,5,1
1872,2011,"NPL",1290.6434029936,10.1550819589663,981.033508300781,1,1,0,5,2
1873,2011,"NPL",1085.53057279571,9.93797435631886,1406.564453125,1,1,0,5,2
1874,2011,"NPL",1735.63349520401,10.4519593184234,980.815612792969,1,1,1,5,5
1875,2011,"NPL",1420.12662519366,10.244199791319,981.033569335938,1,1,1,5,2
1876,2011,"NPL",810.826081946723,9.68377518480275,981.033508300781,1,1,0,5,1
1877,2011,"NPL",1832.88580562422,10.4525192931075,981.033569335938,2,1,1,5,1
1878,2011,"NPL",978.833024201833,9.84681030150746,1406.25207519531,1,1,0,5,1
1879,2011,"NPL",2759.67880951376,10.851667935795,1406.25207519531,1,1,0,5,2
1880,2011,"NPL",5560.14910895662,11.5972083291151,456.523651123047,2,1,0,5,1
1881,2011,"NPL",1612.48556278545,10.3787896202331,709.1865234375,2,1,0,5,5
1882,2011,"NPL",1667.40544776418,10.3755893289219,980.815612792969,1,1,0,5,1
1883,2011,"NPL",983.380413731111,9.87842147706257,938.48974609375,1,1,0,5,1
1884,2011,"NPL",1050.62623178303,9.95039920150559,980.815612792969,1,1,1,5,1
1885,2011,"NPL",5733.94157749964,11.6474159825197,981.033569335938,1,1,1,5,1
1886,2011,"NPL",1535.17183715534,10.3285834237258,981.033569335938,1,1,0,5,1
1887,2011,"NPL",839.888274936357,9.72609363962605,594.671081542969,1,1,1,5,1
1888,2011,"NPL",572.775424861796,9.32716132201381,981.033508300781,1,1,1,5,1
1889,2011,"NPL",1655.7246057851,10.3828009722962,981.033508300781,1,1,0,5,1
1890,2011,"NPL",4423.68506003725,11.3623406101298,594.671020507812,4,1,1,5,1
1891,2011,"NPL",1159.92040631782,9.826269680891,594.671020507812,1,1,1,5,4
1892,2011,"NPL",2133.86031146675,10.6589454960896,621.49072265625,1,1,0,5,1
1893,2011,"NPL",1259.00419251219,10.1021938695856,709.186584472656,2,1,1,5,1
1894,2011,"NPL",6246.85948421779,11.6835117655458,436.725891113281,2,1,0,5,1
1895,2011,"NPL",2347.26493383516,10.7523304526863,594.671081542969,1,1,0,5,1
1896,2011,"NPL",1717.95705526464,10.3828009722962,981.033508300781,1,1,1,5,1
1897,2011,"NPL",833.490994372426,9.71587013538269,1406.56433105469,1,1,1,5,1
1898,2011,"NPL",2422.58446986666,10.77181357774,709.1865234375,2,1,0,5,1
1899,2011,"NPL",96.9555486501499,7.55995108415864,980.815612792969,1,1,1,5,5
1900,2011,"NPL",16370.3535218793,12.6469048974756,456.523620605469,2,1,1,5,1
1901,2011,"NPL",1000.34478343954,9.8200029443348,709.186584472656,1,1,0,5,1
1902,2011,"NPL",9617.25369235855,12.1278792796679,980.815612792969,1,1,0,5,4
1903,2011,"NPL",460.722917270777,9.12627276213184,980.815612792969,1,1,0,5,1
1904,2011,"NPL",916.943808199498,9.80998289801718,981.033508300781,1,1,1,5,1
1905,2011,"NPL",1775.27805629122,10.4525192931075,981.033569335938,1,1,0,5,1
1906,2011,"NPL",5003.81576440008,11.4518659202431,594.671020507812,1,1,1,5,4
1907,2011,"NPL",1705.6123280368,10.3755893289219,980.815612792969,1,1,1,5,1
1908,2011,"NPL",4891.48061820883,11.4518659202431,594.671020507812,2,1,0,5,4
1909,2011,"NPL",873.949650142968,9.7546202007561,938.48974609375,1,1,1,5,1
1910,2011,"NPL",889.552948158687,9.7295913774658,709.186584472656,1,1,1,5,1
1911,2011,"NPL",324.170903268556,8.72014320232494,980.815612792969,2,1,1,5,1
1912,2011,"NPL",5039.78618676745,11.5140733304752,1357.16491699219,1,1,0,5,5
1913,2011,"NPL",4440.16215576498,11.3509117559429,1345.56689453125,1,1,1,5,4
1914,2011,"NPL",1135.80251126999,9.85164023127692,981.033508300781,1,1,0,5,4
1915,2011,"NPL",1404.54183779206,10.1593693758267,1406.564453125,1,1,1,5,1
1916,2011,"NPL",1606.25511806383,10.369106583464,456.422271728516,2,1,1,5,1
1917,2011,"NPL",967.360070602803,9.84839890864854,1406.564453125,1,1,0,5,1
1918,2011,"NPL",642.071970919843,9.41721904546416,980.815612792969,1,1,0,5,1
1919,2011,"NPL",4808.00634635116,11.4518659202431,594.671020507812,1,1,0,5,4
1920,2011,"NPL",2352.19091593495,10.7423571374417,456.422241210938,2,2,1,5,1
1921,2011,"NPL",1293.16720757947,10.1550819589663,981.033508300781,1,1,1,5,2
1922,2011,"NPL",726.164700226545,9.58060841467844,980.815612792969,1,1,0,5,1
1923,2011,"NPL",463.518975129896,9.12627276213184,980.815612792969,1,1,1,5,1
1924,2011,"NPL",1927.29699820245,10.5541210190318,981.033508300781,2,1,1,5,1
1925,2011,"NPL",2777.69896819129,10.906011749955,981.033508300781,1,1,0,5,1
1926,2011,"NPL",1288.83963754029,10.1381311820694,456.523651123047,1,1,1,5,2
1927,2011,"NPL",698.342716407169,9.49238761160756,1406.25219726562,2,1,0,5,4
1928,2011,"NPL",743.441869227022,9.55944078022468,981.033569335938,1,1,0,5,4
1929,2011,"NPL",1748.26294865653,10.4480039815216,981.033569335938,2,1,0,5,1
1930,2011,"NPL",759.358577561515,9.62530566580489,938.48974609375,1,1,1,5,1
1931,2011,"NPL",2541.87927576962,10.7931776026131,456.523620605469,1,1,0,5,1
1932,2011,"NPL",2318.15103714718,10.738772418009,709.344055175781,2,1,1,5,1
1933,2011,"NPL",8387.61454489696,11.9781890694334,709.1865234375,2,2,0,5,5
1934,2011,"NPL",734.31928518472,9.55944078022468,981.033569335938,1,1,0,5,4
1935,2011,"NPL",1975.68203264209,10.5226427668762,980.815612792969,2,1,0,5,1
1936,2011,"NPL",3795.07105173527,11.2327705478275,456.422241210938,1,1,1,5,2
1937,2011,"NPL",3004.45033842031,10.9560559027028,456.523651123047,2,1,0,5,1
1938,2011,"NPL",568.538818118707,9.33202398608081,980.815612792969,1,1,1,5,1
1939,2011,"NPL",1878.59338178969,10.4907441542209,292.992340087891,1,1,0,5,1
1940,2011,"NPL",1588.59282177243,10.358029324774,709.344116210938,1,1,1,5,1
1941,2011,"NPL",4424.45949360838,11.3657498116785,938.489685058594,1,1,0,5,4
1942,2011,"NPL",10221.3835196513,12.192734081091,1145.25036621094,1,1,0,5,1
1943,2011,"NPL",1485.91710518937,10.2966190056316,980.815612792969,1,1,1,5,1
1944,2011,"NPL",3454.47441551535,11.1149956809508,981.033569335938,1,1,1,5,1
1945,2011,"NPL",634.667690554679,9.41721904546416,980.815612792969,1,1,0,5,1
1946,2011,"NPL",572.775424861796,9.32716132201381,981.033508300781,2,1,0,5,1
1947,2011,"NPL",2495.71662795838,10.7931776026131,456.523620605469,1,1,1,5,1
1948,2011,"NPL",2820.34331689036,10.9335506056016,1406.564453125,1,1,0,5,1
1949,2011,"NPL",9656.76224841854,12.1278792796679,980.815612792969,1,1,1,5,4
1950,2011,"NPL",1334.98769600494,10.1705422151466,938.489685058594,1,1,0,5,4
1951,2011,"NPL",752.848091996205,9.59772833122185,981.033508300781,1,1,0,5,4
1952,2011,"NPL",705.60431759144,9.47678284768554,621.628784179688,1,1,0,5,1
1953,2011,"NPL",3245.7057709559,11.045584953144,436.725860595703,4,2,0,5,1
1954,2011,"NPL",97.144084159718,7.55995108415864,980.815612792969,1,1,0,5,5
1955,2011,"NPL",344.902837739454,8.81410915765979,938.48974609375,2,1,0,5,1
1956,2011,"NPL",14895.1343776173,12.5977265922675,709.344055175781,2,1,0,5,1
1957,2011,"NPL",2186.27565837681,10.6541171685094,1185.49719238281,2,1,1,5,1
1958,2011,"NPL",1798.1362215278,10.4737606349455,1134.33850097656,1,1,0,5,1
1959,2011,"NPL",1076.88955366389,9.97314425762383,980.815612792969,1,1,0,5,1
1960,2011,"NPL",4750.23381667268,11.4225143761097,456.523651123047,2,1,0,5,2
1961,2011,"NPL",17450.358201658,12.7528370573146,594.671020507812,2,1,1,5,1
1962,2011,"NPL",650.655470669053,9.44878722322822,938.48974609375,1,1,1,5,4
1963,2011,"NPL",2913.80012387959,10.906011749955,981.033508300781,2,2,0,5,1
1964,2011,"NPL",3812.59458787866,11.2334906697156,981.033508300781,2,1,1,5,1
1965,2011,"NPL",1947.8715920517,10.5226427668762,980.815612792969,2,2,1,5,1
1966,2011,"NPL",750.766538501929,9.59772833122185,981.033508300781,1,1,0,5,4
1967,2011,"NPL",538.411236333296,9.28209723432473,980.815612792969,1,1,1,5,5
1968,2011,"NPL",965.220169427233,9.85980207864485,981.033508300781,2,1,0,5,1
1969,2011,"NPL",1488.1583449263,10.2966190056316,980.815612792969,2,1,0,5,1
1970,2011,"NPL",1314.33246454894,10.1486542633835,980.815612792969,1,1,0,5,1
1971,2011,"NPL",3457.26864860029,11.1410589110492,938.489685058594,1,1,0,5,4
1972,2011,"NPL",3159.40533789496,11.045584953144,436.725860595703,2,2,1,5,1
1973,2011,"NPL",2449.33454151656,10.7773997750094,981.033569335938,1,1,1,5,1
1974,2011,"NPL",1058.98227354804,9.91752918621689,981.033508300781,1,1,1,5,4
1975,2011,"NPL",1143.9468256561,9.92178070569998,980.815612792969,2,1,0,5,1
1976,2011,"NPL",654.590734892574,9.45787506895161,980.815612792969,1,1,0,5,5
1977,2011,"NPL",17925.3366777994,12.7731938135754,709.1865234375,1,1,0,5,1
1978,2011,"NPL",7499.86011752453,11.7801750992221,981.033569335938,1,1,0,5,1
1979,2011,"NPL",759.358577561515,9.62530566580489,938.48974609375,2,1,0,5,1
1980,2011,"NPL",1185.46529921972,10.0711481589834,981.033508300781,1,1,1,5,1
1981,2011,"NPL",2169.19717746405,10.67104911928,938.48974609375,1,1,0,5,4
1982,2011,"NPL",2991.52107833837,10.9560559027028,456.523651123047,2,1,1,5,1
1983,2011,"NPL",17658.4940604935,12.7528370573146,594.671020507812,2,1,0,5,1
1984,2011,"NPL",845.875374295182,9.72609363962605,594.671081542969,1,1,0,5,1
1985,2011,"NPL",1905.59707030106,10.4812823479919,981.033508300781,1,1,1,5,4
1986,2011,"NPL",850.487245500608,9.73150788727925,981.033508300781,1,1,1,5,1
1987,2011,"NPL",2420.43196941956,10.7773997750094,981.033569335938,1,1,0,5,1
1988,2011,"NPL",2562.14843462155,10.7773997750094,981.033569335938,4,2,0,5,1
1989,2011,"NPL",11109.8730487881,12.3088510625932,1134.33850097656,1,1,0,5,1
1990,2011,"NPL",1321.32894464558,10.1345992734995,456.422241210938,1,1,1,5,1
1991,2011,"NPL",1387.8271708502,10.1959438476647,981.033508300781,1,1,0,5,4
1992,2011,"NPL",3496.30325263173,11.1410589110492,938.489685058594,1,1,1,5,4
1993,2011,"NPL",6156.26403952659,11.6960323374849,938.489685058594,1,1,0,5,1
1994,2011,"NPL",2452.69754409507,10.6700300762779,981.033508300781,1,1,0,5,5
1995,2011,"NPL",1382.64391958148,10.2245775916044,981.033508300781,2,1,1,5,1
1996,2011,"NPL",4352.73191881324,11.3623406101298,594.671020507812,4,1,1,5,1
1997,2011,"NPL",1602.26487827929,10.353038317038,981.033508300781,1,1,0,5,1
1998,2011,"NPL",611.733590893432,9.40847317833599,594.671020507812,2,1,0,5,1
1999,2011,"NPL",1657.48943450752,10.3806716061078,1145.5048828125,1,1,0,5,2
2000,2011,"NPL",1062.94832656346,9.95039920150559,980.815612792969,1,1,0,5,1
2001,2011,"NPL",667.440939430682,9.49238761160756,1406.25219726562,2,1,1,5,4
2002,2011,"NPL",1643.81864939122,10.3756236689764,938.489685058594,2,1,0,5,2
2003,2011,"NPL",4130.45823754322,11.2937558916231,1406.56433105469,1,1,0,5,1
2004,2011,"NPL",3461.18530990672,11.1201733365387,1357.16491699219,1,1,0,5,5
2005,2011,"NPL",1955.11318391156,10.5574267310286,981.033508300781,1,1,1,5,1
2006,2011,"NPL",787.604960044238,9.59772833122185,981.033508300781,1,1,1,5,4
2007,2011,"NPL",1356.56859172556,10.191937061745,1406.564453125,1,1,1,5,1
2008,2011,"NPL",873.949650142968,9.7546202007561,938.48974609375,1,1,0,5,1
2009,2011,"NPL",5733.94157749964,11.6474159825197,981.033569335938,1,1,0,5,1
2010,2011,"NPL",1734.89434367397,10.4519593184234,980.815612792969,1,1,0,5,5
2011,2011,"NPL",1677.81575409145,10.414184785601,981.033508300781,1,1,0,5,4
2012,2011,"NPL",151.80334674544,8.00636756765025,456.422241210938,1,1,0,5,1
2013,2011,"NPL",526.010245387283,9.20899832209773,980.815612792969,1,1,0,5,5
2014,2011,"NPL",1929.60336388311,10.5540241434074,594.671020507812,2,1,0,5,1
2015,2011,"NPL",3889.61391582688,11.2593227061713,456.523651123047,2,1,1,5,5
2016,2011,"NPL",1358.28337802547,10.1705422151466,938.489685058594,1,1,1,5,4
2017,2011,"NPL",1345.48742287072,10.191937061745,1406.564453125,1,1,0,5,1
2018,2011,"NPL",1492.84565827164,10.3012641779472,980.815612792969,1,1,0,5,1
2019,2011,"NPL",866.154173234838,9.58060841467844,980.815612792969,1,1,0,5,1
2020,2011,"NPL",3882.01615892252,11.2457073615375,456.523620605469,1,1,1,5,6
2021,2011,"NPL",6912.37847296645,11.7698007517192,709.344055175781,1,1,0,5,1
2022,2011,"NPL",29306.3397179456,13.238077788047,981.033508300781,1,1,1,5,1
2023,2011,"NPL",2395.41170786548,10.7670088701745,981.033508300781,1,1,0,5,2
2024,2011,"NPL",1690.63460138325,10.4230915122253,981.033508300781,1,1,1,5,1
2025,2011,"NPL",2576.64650534086,10.7931776026131,456.523620605469,1,1,1,5,1
2026,2011,"NPL",2452.69754409507,10.6700300762779,981.033508300781,1,1,1,5,5
2027,2011,"NPL",1922.136443992,10.5540241434074,594.671020507812,1,1,1,5,1
2028,2011,"NPL",1695.35199300203,10.4230915122253,981.033508300781,1,1,0,5,1
2029,2011,"NPL",272.14435214956,8.590088436021,980.815673828125,1,1,1,5,1
2030,2011,"NPL",1049.94707202921,9.94674227213222,980.815612792969,1,1,0,5,1
2031,2011,"NPL",915.75661663196,9.80998289801718,981.033508300781,1,1,0,5,1
2032,2011,"NPL",1383.52762660833,10.2245775916044,981.033508300781,1,1,0,5,1
2033,2011,"NPL",1425.96257519621,10.244199791319,981.033569335938,1,1,0,5,2
2034,2011,"NPL",1266.80633814082,9.85164023127692,981.033508300781,1,1,1,5,4
2035,2011,"NPL",1929.79030446862,10.5541210190318,981.033508300781,2,1,0,5,1
2036,2011,"NPL",11131.5525497289,12.3088510625932,1134.33850097656,2,1,1,5,1
2037,2011,"NPL",2938.19448263516,10.9594154109606,981.033508300781,1,1,0,5,1
2038,2011,"NPL",641.871219358282,9.4565735146091,980.815612792969,1,1,0,5,1
2039,2011,"NPL",2503.80122026474,10.7931776026131,456.523620605469,1,1,0,5,1
2040,2011,"NPL",278.54833059955,8.590088436021,980.815673828125,1,1,0,5,1
